champ,role,winrate,banrate,pickrate,change
Xin Zhao,JUNGLE,50.98,2.16,5.77,no change
Yasuo,MID,51.59,27.29,13.16,no change
Yasuo,TOP,51.9,27.29,3.06,no change
Yone,MID,51.12,25.42,10.68,no change
Yone,TOP,50.57,25.42,2.79,no change
Yorick,TOP,51.16,8.32,4.21,no change
Yuumi,SUPPORT,49.1,6.51,7.01,no change
Zac,JUNGLE,51.75,0.81,3.14,no change
Zed,MID,49.11,42.21,11.08,no change
Ziggs,MID,50.18,0.19,1.29,no change
Ziggs,ADC,52.78,0.19,0.23,no change
Ziggs,SUPPORT,49.2,0.19,0.28,no change
Zilean,MID,51.6,0.53,0.37,no change
Zilean,SUPPORT,51.67,0.53,2.44,no change
Zoe,MID,45.04,1.29,2.3,no change
Zyra,SUPPORT,51.28,1.87,3.97,no change
Aatrox,TOP,50.26,3.27,5.86,no change
Aatrox,MID,59.06,3.27,0.85,no change
Ahri,MID,51.48,1.15,4.92,no change
Akali,MID,48.89,13.21,7.47,no change
Akali,TOP,49.06,13.21,4.01,no change
Alistar,SUPPORT,50.36,4.92,10.39,no change
Amumu,JUNGLE,48.74,0.47,1.8,no change
Anivia,MID,49.42,6.41,3.15,no change
Annie,MID,51.67,0.81,2,no change
Annie,SUPPORT,47.3,0.86,0.27,no change
Aphelios,ADC,46.6,0.93,4.61,no change
Ashe,ADC,53.18,0.5,6.21,no change
Aurelion Sol,MID,52.04,0.21,0.71,no change
Aurelion Sol,TOP,52.42,0.19,0.08,no change
Azir,MID,48.32,0.21,1.17,no change
Bard,SUPPORT,53.81,2.45,6.6,no change
Blitzcrank,SUPPORT,51.88,7.4,5.91,no change
Brand,SUPPORT,51.03,2.26,2.69,no change
Brand,MID,52.47,2.75,0.6,no change
Braum,SUPPORT,52.22,0.33,3.08,no change
Caitlyn,ADC,50.15,4.49,10.03,no change
Camille,TOP,52.41,6.72,6.66,no change
Cassiopeia,MID,50.74,1.16,1.95,no change
Cassiopeia,ADC,51.45,1.13,0.22,no change
Cassiopeia,TOP,52.66,1.16,0.43,no change
Cho'Gath,TOP,52.59,1.72,3.94,no change
Cho'Gath,MID,53.87,1.72,0.86,no change
Corki,MID,53.87,0.23,1.97,no change
Corki,TOP,55.56,0.23,0.25,no change
Darius,TOP,53.47,32.25,6.79,no change
Darius,JUNGLE,47.36,32.25,1.87,no change
Diana,JUNGLE,53.56,22.78,12.84,nerf
Diana,MID,54.68,22.78,4.3,nerf
Dr. Mundo,TOP,55.57,2.4,1.33,no change
Dr. Mundo,JUNGLE,51.22,2.4,2.11,no change
Draven,ADC,51.6,4.11,4.73,no change
Ekko,MID,53.51,3.07,3.95,no change
Ekko,JUNGLE,48.41,3.07,3.82,no change
Elise,JUNGLE,49.7,8.9,5.27,no change
Evelynn,JUNGLE,50.34,11.44,4.19,no change
Ezreal,ADC,48.82,2.53,17.35,no change
Fiddlesticks,JUNGLE,55.79,4.53,3.97,no change
Fiora,TOP,50.12,9.03,5.39,no change
Fizz,MID,50.63,7.88,3.35,no change
Galio,MID,53.73,2.58,4.26,no change
Galio,SUPPORT,50.88,2.58,3.23,no change
Gangplank,TOP,47.68,2.25,4.12,no change
Gangplank,MID,47.79,2.25,0.64,no change
Garen,TOP,51.7,3.64,5.12,nerf
Garen,MID,55.33,4.32,1,nerf
Gnar,TOP,51.36,8.48,7.79,no change
Gragas,JUNGLE,52.21,0.66,2.24,nerf
Gragas,SUPPORT,48.11,0.66,1.63,nerf
Gragas,TOP,45.42,0.66,1.4,nerf
Graves,JUNGLE,48.72,2.77,5.45,no change
Gwen,TOP,47.7,27.93,7.68,no change
Gwen,MID,47.34,27.93,3.02,no change
Gwen,JUNGLE,48.61,27.93,1.81,no change
Hecarim,JUNGLE,52.17,55.61,11.85,tweak
Heimerdinger,MID,51.68,0.57,0.69,nerf
Heimerdinger,ADC,52.68,0.57,0.56,nerf
Heimerdinger,TOP,53.53,0.57,0.67,nerf
Illaoi,TOP,46.77,1.33,1.29,no change
Irelia,TOP,46.26,15.36,6.02,no change
Irelia,MID,44.26,15.36,3.6,no change
Ivern,JUNGLE,51.23,0.57,1.68,no change
Janna,SUPPORT,52.45,0.57,6.22,no change
Jarvan IV,JUNGLE,50.91,0.15,2.25,no change
Jax,TOP,51.69,5.36,4.2,no change
Jax,JUNGLE,44.74,5.36,0.74,no change
Jayce,TOP,51,1.97,4.58,no change
Jayce,MID,52.41,1.97,1.28,no change
Jhin,ADC,51.01,1.99,11.88,no change
Jinx,ADC,52.85,9.45,24,no change
Kai'Sa,ADC,50.06,12.95,26.39,no change
Kalista,ADC,51.08,0.28,1.59,no change
Karma,SUPPORT,49.47,1.07,8.45,no change
Karthus,JUNGLE,50.47,5.83,2.71,no change
Karthus,ADC,55.9,5.83,0.34,no change
Kassadin,MID,49.16,18.69,4.36,no change
Katarina,MID,51.69,15.6,7.6,no change
Kayle,TOP,52.44,0.24,1.61,no change
Kayle,MID,50.82,0.24,0.31,no change
Kayn,JUNGLE,50.73,9.35,7.89,buff
Kennen,MID,55.78,0.35,0.41,no change
Kennen,TOP,52.47,0.35,1.57,no change
Kha'Zix,JUNGLE,51.86,8.36,7.51,no change
Kindred,JUNGLE,47.9,1.08,2.97,buff
Kled,TOP,52.6,0.97,2.33,no change
Kled,MID,54.79,0.97,0.48,no change
Kog'Maw,ADC,52.41,0.21,1.72,no change
LeBlanc,MID,49.09,3.91,4.55,no change
Lee Sin,JUNGLE,50.29,6.89,14.04,no change
Lee Sin,TOP,52.56,6.89,2.86,no change
Leona,SUPPORT,51.01,17.49,10.51,no change
Lillia,JUNGLE,45.5,2.07,3.97,no change
Lissandra,MID,51.07,0.4,2.07,no change
Lissandra,TOP,50.65,0.4,0.24,no change
Lucian,MID,46.07,3.52,3.81,no change
Lucian,ADC,47.09,3.52,5.17,no change
Lucian,TOP,46.38,3.52,1.02,no change
Lulu,SUPPORT,50.22,18.41,16.46,buff
Lux,MID,48.04,0.77,3.14,no change
Lux,SUPPORT,50,0.77,4.17,no change
Malphite,TOP,50.77,9.93,5.54,no change
Malphite,MID,52.68,9.93,1.04,no change
Malzahar,MID,53.32,2.48,2.9,no change
Malzahar,TOP,54.94,2.8,0.35,no change
Maokai,TOP,54.56,0.4,0.85,no change
Maokai,SUPPORT,50.37,0.4,2.37,no change
Master Yi,JUNGLE,49.48,6.15,3.7,no change
Miss Fortune,ADC,52.78,0.26,4.54,no change
Mordekaiser,TOP,50.83,5.12,5.17,no change
Mordekaiser,MID,55.26,5.12,0.74,no change
Mordekaiser,JUNGLE,46.85,5.12,1.24,no change
Morgana,JUNGLE,54.88,43.1,8.89,nerf
Morgana,SUPPORT,50.66,43.1,6.18,nerf
Nami,SUPPORT,51.34,0.16,4.95,no change
Nasus,TOP,50.06,2.48,3.65,no change
Nautilus,SUPPORT,49.82,7.63,7.73,no change
Neeko,MID,50.45,0.29,1.38,no change
Neeko,SUPPORT,50.73,0.29,0.53,no change
Neeko,TOP,49.13,0.3,0.27,no change
Nidalee,JUNGLE,46.69,3.47,5.71,no change
Nocturne,JUNGLE,54.15,4.37,5.07,no change
Nocturne,TOP,54,4.37,1.01,no change
Nocturne,MID,49.48,4.37,0.81,no change
Olaf,JUNGLE,48.87,3.8,3.18,no change
Orianna,MID,49.23,0.74,5.53,no change
Ornn,TOP,52.32,0.65,3.82,no change
Pantheon,MID,51.32,3.92,2.13,no change
Pantheon,TOP,51.95,3.92,0.9,no change
Pantheon,SUPPORT,46.88,3.92,1.68,no change
Poppy,TOP,51.33,1.28,1.81,no change
Poppy,JUNGLE,49.7,1.28,1.74,no change
Pyke,SUPPORT,48.1,4.76,5.9,no change
Qiyana,MID,50.63,7.7,6.21,no change
Quinn,TOP,53.07,0.84,1.41,no change
Quinn,MID,51.88,0.95,0.26,no change
Rakan,SUPPORT,49.93,0.23,5.2,no change
Rammus,JUNGLE,49.75,13.87,5.43,no change
Rek'Sai,JUNGLE,52.05,2.23,3.44,no change
Rell,SUPPORT,50.44,8.29,4.98,no change
Renekton,TOP,48.5,8.09,5.91,no change
Renekton,MID,49.82,8.09,1.53,no change
Rengar,JUNGLE,47.34,4.91,2.94,no change
Rengar,TOP,51,4.91,1.09,no change
Riven,TOP,52.11,3.41,5.87,no change
Riven,MID,55.63,3.41,0.95,no change
Rumble,TOP,50.41,4.36,3.4,nerf
Rumble,MID,52.3,4.36,2.54,nerf
Rumble,JUNGLE,50.54,4.36,2.37,nerf
Ryze,MID,45.03,0.35,2.64,no change
Ryze,TOP,44.87,0.35,0.82,no change
Samira,ADC,50.48,23.25,13.67,no change
Sejuani,JUNGLE,50.35,0.16,1.66,no change
Sejuani,TOP,53.04,0.16,0.22,no change
Senna,SUPPORT,51.76,14.12,12.66,no change
Senna,ADC,49.36,14.12,1.94,no change
Seraphine,SUPPORT,48.85,9.07,6.2,no change
Seraphine,MID,51.71,9.07,1.3,no change
Seraphine,ADC,53.73,9.07,1.08,no change
Sett,TOP,50.69,1.89,4.27,buff
Sett,MID,49.45,1.89,1.07,buff
Sett,SUPPORT,46.68,1.89,1.91,buff
Shaco,JUNGLE,51.83,16.73,6.17,no change
Shaco,SUPPORT,50.68,16.73,1.5,no change
Shen,TOP,51.42,1.62,5.02,tweak
Shyvana,JUNGLE,48.06,0.17,1.06,no change
Shyvana,TOP,48.19,0.21,0.22,no change
Singed,MID,56.86,0.27,0.21,no change
Singed,TOP,50.67,0.3,1.36,no change
Sion,TOP,51.03,0.5,4.89,no change
Sion,MID,52.24,0.5,0.65,no change
Sivir,ADC,50.78,1.31,4.64,no change
Skarner,JUNGLE,53.53,0.52,1.59,no change
Sona,SUPPORT,53.51,0.12,2.06,no change
Soraka,SUPPORT,51.13,0.34,3.56,no change
Swain,MID,57.5,2.3,0.68,no change
Swain,SUPPORT,51,2.3,2.5,no change
Swain,ADC,52.74,2.3,0.93,no change
Sylas,MID,50.58,10.98,10.86,no change
Sylas,TOP,49.44,10.98,5.67,no change
Syndra,MID,44.44,0.65,2.59,no change
Tahm Kench,ADC,50.97,0.4,0.88,no change
Tahm Kench,SUPPORT,46.82,0.4,0.61,no change
Tahm Kench,TOP,46.66,0.31,0.54,no change
Taliyah,JUNGLE,50.26,0.2,1.34,no change
Talon,MID,52.42,5.91,4.61,no change
Taric,SUPPORT,53.08,0.25,1.25,buff
Teemo,TOP,49.25,1.52,2.06,no change
Teemo,MID,47.17,1.78,0.33,no change
Thresh,SUPPORT,52.61,21.92,19.52,no change
Tristana,ADC,50.35,14.52,14.93,no change
Tristana,MID,50.7,14.52,2.01,no change
Trundle,JUNGLE,48.65,0.16,0.79,buff
Trundle,TOP,52.68,0.16,0.4,buff
Tryndamere,MID,52,2.16,0.64,no change
Tryndamere,TOP,46.36,2.16,2.25,no change
Twisted Fate,MID,51.29,0.84,4.46,no change
Twitch,ADC,50.42,2.03,4.81,no change
Udyr,JUNGLE,51.29,28.76,7.69,no change
Urgot,TOP,53.09,4.81,5.33,no change
Urgot,MID,50.49,4.81,0.6,no change
Varus,ADC,50.34,1.03,7.68,no change
Vayne,ADC,51.93,9.03,11.04,no change
Veigar,MID,50.56,0.54,2.28,no change
Veigar,ADC,53.64,0.54,0.83,no change
Veigar,SUPPORT,50.17,0.61,0.58,no change
Vel'Koz,MID,48.75,0.45,1.89,no change
Vel'Koz,SUPPORT,52.41,0.45,1.72,no change
Vi,JUNGLE,52.12,0.25,2.22,no change
Viego,JUNGLE,48.6,19.68,6.02,no change
Viego,MID,51.51,19.68,2.79,no change
Viego,TOP,51.06,19.68,1.88,no change
Viktor,MID,52.49,0.85,5.51,no change
Vladimir,MID,54.7,13.5,7.39,nerf
Vladimir,TOP,52.44,13.5,3.35,nerf
Volibear,JUNGLE,52.12,6.93,6.69,no change
Volibear,TOP,50.12,6.93,4.26,no change
Warwick,JUNGLE,49.49,0.62,2.39,no change
Warwick,TOP,49.03,0.6,0.78,no change
Wukong,TOP,52.97,2.87,5.35,no change
Wukong,MID,56.02,2.87,0.77,no change
Xayah,ADC,48.41,0.29,4.8,no change
Xerath,MID,49.02,0.86,1.85,buff
Xerath,SUPPORT,49.99,0.86,2.13,buff
Xin Zhao,JUNGLE,51.74,1.42,4.31,no change
Yasuo,MID,50.18,14.27,7.51,no change
Yasuo,TOP,50.04,14.27,1.83,no change
Yasuo,ADC,51.61,14.27,1.33,no change
Yone,MID,50.41,24.3,9.06,no change
Yone,TOP,50.66,24.3,2.66,no change
Yorick,TOP,51.65,5.17,2.25,no change
Yorick,MID,50.47,5.77,0.28,no change
Yuumi,SUPPORT,48.89,7.92,7.53,no change
Zac,JUNGLE,50.51,1.12,3.91,no change
Zac,TOP,52.34,1.12,0.52,no change
Zed,MID,51.41,30.63,9.44,no change
Zed,JUNGLE,42.27,30.63,0.94,no change
Ziggs,MID,51.68,0.09,0.9,no change
Ziggs,ADC,49.14,0.09,0.29,no change
Zilean,SUPPORT,51.8,0.8,3.4,no change
Zilean,MID,52.89,0.8,0.6,no change
Zoe,MID,47.91,2.55,3.16,no change
Zyra,SUPPORT,52.46,0.71,2.34,no change
Aatrox,TOP,34.78,2.88,6.25,no change
Akali,MID,38.3,12.7,7.62,no change
Akali,TOP,40.91,12.7,4.3,no change
Alistar,SUPPORT,47.5,5.38,11.39,no change
Bard,SUPPORT,40.91,6.21,7.33,nerf
Blitzcrank,SUPPORT,41.67,5.06,5.47,no change
Caitlyn,ADC,69.57,1.76,5.74,no change
Camille,TOP,60,6.72,6.16,no change
Corki,MID,32,0.12,1.93,no change
Diana,JUNGLE,43.18,41.8,14.02,no change
Draven,ADC,59.52,4.47,5.18,no change
Ekko,JUNGLE,54.17,3.15,3.74,no change
Elise,JUNGLE,55.56,10.43,5.89,no change
Ezreal,ADC,50,1.49,16.22,no change
Fiora,TOP,38.46,8.99,5.4,no change
Galio,MID,66.67,3.64,5.33,tweak
Galio,SUPPORT,59.09,3.64,4.3,tweak
Gangplank,TOP,59.52,3.2,4.86,no change
Gnar,TOP,45,6.18,6.16,no change
Graves,JUNGLE,68,2.83,5.55,no change
Gwen,TOP,43.75,32.23,6.08,no change
Irelia,TOP,20,16.37,5.5,no change
Janna,SUPPORT,52.63,1.54,8.04,no change
Jayce,TOP,44.12,4.42,6.84,no change
Jhin,ADC,56.9,0.83,10.8,no change
Jinx,ADC,58.33,14.76,27.27,nerf
Kai'Sa,ADC,51.47,10.11,28.83,no change
Karma,SUPPORT,49.06,1.54,9.82,no change
Kayn,JUNGLE,43.94,13.66,9.46,no change
Kha'Zix,JUNGLE,57.89,6.91,7.7,no change
Kindred,JUNGLE,53.85,6.03,9.41,no change
Kog'Maw,ADC,50,1.08,4.81,no change
LeBlanc,MID,53.85,4.52,4.54,no change
Lee Sin,TOP,57.14,18.4,8.31,no change
Lee Sin,JUNGLE,51.49,18.4,16.91,no change
Lee Sin,MID,45,18.4,3.96,no change
Leona,SUPPORT,47.83,11.65,10.29,no change
Lucian,MID,32.26,4.3,4.32,no change
Lucian,ADC,39.29,4.3,3.49,no change
Lulu,SUPPORT,48.39,33.59,20.25,no change
Miss Fortune,ADC,33.33,0.29,5.28,no change
Morgana,JUNGLE,60.47,46.67,12.19,no change
Nautilus,SUPPORT,54.84,5.72,8.4,no change
Nidalee,JUNGLE,49.02,5.42,9.14,no change
Nocturne,JUNGLE,60,6.33,5.38,no change
Nocturne,TOP,57.14,6.33,2.66,no change
Olaf,JUNGLE,61.9,2.86,4.15,no change
Orianna,MID,50,0.73,5.55,no change
Qiyana,MID,50,16.83,7.35,no change
Rakan,SUPPORT,45.16,0.29,6.6,no change
Rell,SUPPORT,40,6.96,5.89,no change
Renekton,TOP,56.25,9.77,7.11,no change
Riven,TOP,46.15,4.5,5.91,no change
Rumble,JUNGLE,51.56,15.51,7.67,no change
Rumble,TOP,44,15.51,3.35,no change
Samira,ADC,43.4,17.93,13.17,no change
Senna,SUPPORT,59.68,14.76,13,no change
Sett,TOP,45.45,3.23,9.7,no change
Shaco,JUNGLE,62.16,15.12,5.79,no change
Shen,TOP,38.71,5.62,9.41,no change
Sylas,MID,56.25,16.15,14.66,no change
Sylas,TOP,45.71,16.15,6.16,no change
Talon,MID,57.58,8.23,4.91,nerf
Thresh,SUPPORT,64.29,33.2,20.62,tweak
Tristana,ADC,56.92,14.24,16.47,no change
Twisted Fate,MID,76.19,1.83,5.2,no change
Udyr,JUNGLE,54.17,22.01,6.43,no change
Urgot,TOP,76.67,2.39,4.79,no change
Varus,ADC,58.21,3.27,11.29,no change
Vayne,ADC,56.25,4.72,6.65,no change
Viego,JUNGLE,45.95,19.15,6.01,no change
Viktor,MID,42.55,1.08,6.01,no change
Vladimir,MID,48.65,15.32,5.91,no change
Wukong,TOP,68.18,2.98,4.74,no change
Xayah,ADC,43.75,0.07,4.15,no change
Yone,MID,63.64,16.39,7.74,no change
Yuumi,SUPPORT,40,5.33,6.28,buff
Zac,JUNGLE,44,1.61,4.37,no change
Zoe,MID,40,4.42,4.69,no change
Aatrox,TOP,48.04,4.05,4.91,no change
Aatrox,MID,51.04,4.05,0.66,no change
Ahri,MID,50.32,1.85,5.3,no change
Akali,MID,48.51,16.04,9.62,no change
Akali,TOP,47.86,16.04,3.85,no change
Alistar,SUPPORT,50.99,3.33,6.94,no change
Amumu,JUNGLE,53.13,1.07,3.66,no change
Anivia,MID,51.67,3.79,2.63,no change
Anivia,SUPPORT,47.77,3.79,0.43,no change
Annie,MID,52.81,1.35,2.41,no change
Annie,SUPPORT,49.4,1.35,0.34,no change
Aphelios,ADC,46.11,0.96,2.56,no change
Ashe,ADC,50.22,1.66,9.53,no change
Aurelion Sol,MID,48.93,0.18,0.52,no change
Azir,MID,45.21,0.17,0.96,no change
Bard,SUPPORT,50.61,0.46,2.9,nerf
Blitzcrank,SUPPORT,49.82,16.45,7.33,no change
Brand,SUPPORT,52.09,9.71,5.9,no change
Brand,MID,52.57,9.71,1.26,no change
Braum,SUPPORT,50.65,0.43,2.43,no change
Caitlyn,ADC,48.78,8.89,13.1,no change
Camille,TOP,48.53,2.51,3.41,no change
Cassiopeia,MID,49.29,0.96,1.5,no change
Cassiopeia,TOP,50.65,0.96,0.27,no change
Cho'Gath,TOP,51.95,2.52,4.19,no change
Cho'Gath,MID,51.59,2.52,0.75,no change
Corki,MID,53.51,0.3,1.21,no change
Darius,TOP,49.5,36.71,7.84,nerf
Diana,JUNGLE,51.5,26.26,10.5,no change
Diana,MID,52.59,26.26,5.18,no change
Dr. Mundo,TOP,52.22,3.36,1.66,no change
Dr. Mundo,JUNGLE,51.45,3.36,2.71,no change
Draven,ADC,48.98,3.3,3.35,no change
Ekko,MID,51.56,3.58,3.76,no change
Ekko,JUNGLE,50.31,3.58,4.24,no change
Elise,JUNGLE,50.53,7.63,3.93,no change
Evelynn,JUNGLE,49.23,5.58,3.94,no change
Ezreal,ADC,46.5,3.85,17.26,no change
Fiddlesticks,JUNGLE,52,1.96,3.49,no change
Fiora,TOP,48.72,6.23,4.3,no change
Fizz,MID,50.17,11.82,4.44,no change
Galio,MID,52.73,2.16,3.56,tweak
Galio,SUPPORT,50.04,2.16,2.99,tweak
Gangplank,TOP,45.67,1.08,2.5,no change
Gangplank,MID,46.93,1.08,0.52,no change
Garen,TOP,51.63,7.63,8.53,no change
Garen,MID,54.85,7.63,1.14,no change
Gnar,TOP,49.27,5.45,5.19,no change
Gragas,JUNGLE,47.91,0.34,1.61,no change
Gragas,TOP,46.83,0.34,0.52,no change
Gragas,SUPPORT,45.2,0.34,0.51,no change
Graves,JUNGLE,48.13,2.14,3.91,no change
Gwen,TOP,45.89,22.51,4.86,no change
Gwen,MID,45.15,22.51,2.09,no change
Gwen,JUNGLE,45.53,22.51,1.64,no change
Hecarim,JUNGLE,46.43,16.82,5.26,no change
Heimerdinger,MID,51.7,1.7,1.11,no change
Heimerdinger,TOP,50.48,1.7,0.92,no change
Heimerdinger,ADC,52.85,1.7,0.29,no change
Illaoi,TOP,50.51,6.01,2.68,no change
Irelia,TOP,46.26,11.35,5.76,no change
Irelia,MID,45.99,11.35,4.26,no change
Ivern,JUNGLE,48.91,0.27,0.88,no change
Janna,SUPPORT,49.8,0.19,2.94,no change
Jarvan IV,JUNGLE,48.86,0.2,1.93,no change
Jax,TOP,49.86,3.94,4.55,no change
Jax,JUNGLE,48.83,3.94,1.94,no change
Jayce,MID,50.4,0.84,0.86,no change
Jayce,TOP,48.05,0.84,2.41,no change
Jhin,ADC,51.59,5.98,15.95,no change
Jinx,ADC,51.33,8.1,18.42,nerf
Kai'Sa,ADC,49.26,10.73,19.66,no change
Kalista,ADC,47.11,0.49,1.53,no change
Kalista,TOP,44.04,0.49,0.33,no change
Karma,SUPPORT,47.22,0.48,4.3,no change
Karthus,JUNGLE,49.72,0.77,1.3,no change
Karthus,MID,49.59,0.77,0.2,no change
Kassadin,MID,49.28,4.81,2.74,no change
Katarina,MID,49.85,13.3,9.19,nerf
Kayle,MID,52.49,0.39,0.34,buff
Kayle,TOP,50.04,0.39,2.21,buff
Kayn,JUNGLE,49.96,10.12,11.73,no change
Kennen,MID,52.42,0.31,0.42,buff
Kennen,TOP,49.05,0.31,1.73,buff
Kha'Zix,JUNGLE,48.72,6.22,7.01,no change
Kindred,JUNGLE,48.35,1.17,4.34,no change
Kled,MID,54.59,1.03,0.34,no change
Kled,TOP,51.15,1.03,1.77,no change
Kog'Maw,ADC,50.22,0.69,2.91,no change
LeBlanc,MID,48.09,4.5,3.92,no change
Lee Sin,JUNGLE,48.01,12.22,14.41,no change
Lee Sin,TOP,48.25,12.22,2.79,no change
Leona,SUPPORT,51.39,26.37,11.94,no change
Lillia,JUNGLE,44.78,0.83,2.07,no change
Lissandra,MID,48.98,0.34,1.44,no change
Lucian,ADC,46.82,2.74,6.8,no change
Lucian,MID,45.62,2.74,2.77,no change
Lulu,SUPPORT,49.74,12.93,12.14,no change
Lux,SUPPORT,49.32,6.06,12.24,buff
Lux,MID,51.27,6.06,4.72,buff
Malphite,TOP,51.93,8.72,5.58,no change
Malphite,MID,51.57,8.72,1.36,no change
Malphite,SUPPORT,48.6,8.72,1.63,no change
Malzahar,MID,52.91,4.35,3.39,no change
Maokai,TOP,52.27,0.55,0.68,no change
Maokai,SUPPORT,51.28,0.55,2.31,no change
Master Yi,JUNGLE,51.01,21.33,9.85,no change
Miss Fortune,ADC,51.02,2.16,12.24,no change
Mordekaiser,TOP,50.56,10.26,7.69,no change
Mordekaiser,MID,53.85,10.26,1.06,no change
Mordekaiser,JUNGLE,52.08,10.26,1.01,no change
Morgana,JUNGLE,53.99,53.32,7.42,no change
Morgana,SUPPORT,50.65,53.32,9.75,no change
Nami,SUPPORT,50.94,0.22,3.92,no change
Nasus,TOP,52.31,6.96,6.46,no change
Nautilus,SUPPORT,49.98,9.43,8.18,no change
Neeko,MID,51.24,0.82,2.27,no change
Neeko,SUPPORT,48.91,0.82,0.98,no change
Nidalee,JUNGLE,44.77,0.89,3.64,no change
Nocturne,JUNGLE,51.1,5.43,6.73,no change
Olaf,JUNGLE,47.63,2.36,2.19,no change
Olaf,TOP,45.58,2.36,0.31,no change
Orianna,MID,47.73,0.46,3.14,no change
Ornn,TOP,52.88,1.11,3.86,no change
Pantheon,MID,51.11,5.88,3.12,no change
Pantheon,TOP,48.89,5.88,0.92,no change
Pantheon,SUPPORT,46.57,5.88,2.96,no change
Poppy,JUNGLE,50.43,1.09,1.83,no change
Poppy,TOP,48.91,1.09,1.4,no change
Pyke,SUPPORT,48.05,11.63,7.65,no change
Qiyana,MID,45.9,1.87,3.77,no change
Quinn,MID,51.59,1.45,0.3,no change
Quinn,TOP,49.71,1.45,1.67,no change
Rakan,SUPPORT,49.65,0.31,3.33,no change
Rammus,JUNGLE,50.4,12.67,4.65,no change
Rek'Sai,JUNGLE,48.18,0.8,1.69,no change
Rell,SUPPORT,49.53,4,2.59,no change
Renekton,TOP,46.74,6.59,5.03,no change
Renekton,MID,49.09,6.59,1.19,no change
Rengar,JUNGLE,45.13,1.37,2.39,no change
Rengar,TOP,46.8,1.37,0.77,no change
Riven,TOP,49.26,1.35,4.31,no change
Riven,MID,52.09,1.35,0.74,no change
Rumble,MID,51.58,2.96,1.44,no change
Rumble,JUNGLE,48.47,2.96,2.7,no change
Rumble,TOP,46.52,2.96,2.28,no change
Ryze,MID,45.11,0.31,2.25,no change
Ryze,TOP,44.73,0.31,0.81,no change
Samira,ADC,50.09,32.75,13.5,no change
Sejuani,JUNGLE,50.14,0.16,1.74,no change
Senna,SUPPORT,49.45,15.68,12.72,no change
Senna,ADC,50.45,15.68,2.45,no change
Seraphine,SUPPORT,48.93,6.21,5.6,no change
Sett,TOP,51.51,7.37,10.28,no change
Sett,MID,54.04,7.37,1.84,no change
Sett,SUPPORT,46.97,7.37,2.08,no change
Shaco,JUNGLE,50.81,22.64,7.65,no change
Shaco,SUPPORT,52.27,22.64,1.91,no change
Shen,TOP,52.22,3.65,6.84,no change
Shen,SUPPORT,50.13,3.65,0.78,no change
Shyvana,JUNGLE,49.46,0.33,1.68,no change
Shyvana,TOP,48.83,0.33,0.24,no change
Singed,TOP,51.85,0.23,1.17,no change
Sion,TOP,52.35,0.5,3.09,no change
Sivir,ADC,51.73,2.4,5.52,no change
Skarner,JUNGLE,52.71,0.28,0.95,no change
Sona,SUPPORT,51.2,0.13,2.11,no change
Soraka,SUPPORT,50.4,0.54,3.89,no change
Swain,MID,54.87,6.53,0.77,no change
Swain,SUPPORT,51.55,6.53,4.83,no change
Swain,ADC,53.71,6.53,0.82,no change
Sylas,MID,48.84,10.41,8.95,no change
Sylas,TOP,48.21,10.41,4.75,no change
Syndra,MID,46.48,0.66,2.02,no change
Tahm Kench,TOP,46.26,0.4,1.03,no change
Tahm Kench,ADC,49.09,0.4,0.37,no change
Tahm Kench,SUPPORT,45.11,0.4,0.45,no change
Taliyah,JUNGLE,47.84,0.12,0.67,no change
Taliyah,SUPPORT,48.7,0.13,0.09,no change
Taliyah,MID,46.22,0.12,0.1,no change
Talon,MID,49.32,4.25,4.94,nerf
Taric,SUPPORT,52.02,0.14,1.23,no change
Teemo,TOP,50.45,7.64,5.07,no change
Thresh,SUPPORT,49.21,9.35,13.66,tweak
Tristana,ADC,50.87,16.24,14.15,no change
Trundle,JUNGLE,51.72,0.29,1.73,no change
Trundle,TOP,52.42,0.29,0.69,no change
Tryndamere,MID,52.27,3.83,0.65,no change
Tryndamere,TOP,47.95,3.83,3.25,no change
Tryndamere,JUNGLE,46.21,3.83,0.44,no change
Twisted Fate,MID,46.66,0.32,3.41,no change
Twitch,ADC,50.27,2.38,4.86,no change
Udyr,JUNGLE,49.54,10.23,4.47,no change
Urgot,TOP,52.63,8.58,6.47,no change
Varus,ADC,49.45,0.61,5.1,no change
Vayne,ADC,50.34,11.8,11.67,no change
Vayne,TOP,46.99,11.8,2.13,no change
Veigar,MID,51.33,1.7,4.19,no change
Veigar,SUPPORT,49.85,1.7,1.21,no change
Vel'Koz,MID,51.25,1.07,2.03,no change
Vel'Koz,SUPPORT,50.37,1.07,2.48,no change
Vi,JUNGLE,51.45,0.51,3.26,no change
Viego,JUNGLE,49.69,13.6,6.9,no change
Viego,MID,51.02,13.6,2.37,no change
Viego,TOP,48.49,13.6,1.15,no change
Viktor,MID,50.79,0.62,3.33,no change
Vladimir,MID,50.28,7.27,5.13,no change
Vladimir,TOP,49.66,7.27,2.02,no change
Volibear,JUNGLE,52.14,7.49,6.23,no change
Volibear,TOP,50.34,7.49,4.17,no change
Warwick,JUNGLE,51.88,3.08,6.31,no change
Warwick,TOP,50.55,3.08,0.87,no change
Wukong,TOP,52.4,2.11,3.63,no change
Wukong,MID,53.32,2.11,0.58,no change
Wukong,JUNGLE,49.89,2.11,0.7,no change
Xayah,ADC,47.51,0.42,3.72,no change
