champ,role,winrate,banrate,pickrate,change,rank
Vayne,TOP,47.85,14.26,2.34,no change,irontogold
Veigar,MID,51.41,2.09,5.03,no change,irontogold
Veigar,SUPPORT,50.49,2.09,1.38,no change,irontogold
Vel'Koz,MID,51.37,1.02,1.98,no change,irontogold
Vel'Koz,SUPPORT,50.73,1.02,2.44,no change,irontogold
Vi,JUNGLE,51.46,0.75,4.14,no change,irontogold
Viego,JUNGLE,49.59,21.74,7.59,no change,irontogold
Viego,MID,50.28,21.74,2.22,no change,irontogold
Viego,TOP,48.06,21.74,1.66,no change,irontogold
Viktor,MID,50.94,0.66,3.27,no change,irontogold
Vladimir,MID,49.9,2.65,2.86,buff,irontogold
Vladimir,TOP,48.56,2.65,1.2,buff,irontogold
Volibear,JUNGLE,53.14,5.59,5.62,no change,irontogold
Volibear,TOP,50.6,5.59,5,no change,irontogold
Warwick,JUNGLE,51.8,3.43,7.27,no change,irontogold
Wukong,TOP,51.82,1.69,3.7,no change,irontogold
Wukong,JUNGLE,50.15,1.69,0.88,no change,irontogold
Xayah,ADC,47.37,0.6,4.59,no change,irontogold
Xerath,MID,51.08,2.15,1.94,no change,irontogold
Xerath,SUPPORT,50.54,2.15,2.88,no change,irontogold
Xin Zhao,JUNGLE,51.02,2.88,6.86,no change,irontogold
Yasuo,MID,51.14,28.27,12.99,no change,irontogold
Yasuo,TOP,50.82,28.27,3.13,no change,irontogold
Yone,MID,50.98,28.62,11.06,no change,irontogold
Yone,TOP,50.12,28.62,2.96,no change,irontogold
Yorick,TOP,54.7,10.25,7.91,tweak,irontogold
Yuumi,SUPPORT,50.81,7.47,7.5,no change,irontogold
Zac,JUNGLE,50.74,0.61,2.35,buff,irontogold
Zed,MID,48.98,42.51,11.02,buff,irontogold
Ziggs,MID,50.96,0.18,1.32,no change,irontogold
Ziggs,ADC,52.17,0.18,0.24,no change,irontogold
Ziggs,SUPPORT,49.01,0.18,0.28,no change,irontogold
Zilean,MID,51.71,0.56,0.42,no change,irontogold
Zilean,SUPPORT,51.57,0.56,2.36,no change,irontogold
Zoe,MID,45.34,1.41,2.62,no change,irontogold
Zyra,SUPPORT,51.16,1.92,3.99,no change,irontogold
Aatrox,TOP,47.78,3.43,4.14,no change,irontogold
Aatrox,MID,50.93,3.43,0.53,no change,irontogold
Ahri,MID,49.69,2.02,5.51,no change,irontogold
Akali,MID,48.34,15.13,9.32,no change,irontogold
Akali,TOP,48.43,15.13,3.73,no change,irontogold
Alistar,SUPPORT,50.42,3.02,6.76,no change,irontogold
Amumu,JUNGLE,53.29,1.25,3.78,no change,irontogold
Anivia,MID,51.11,4.16,2.63,no change,irontogold
Anivia,SUPPORT,46.61,4.16,0.4,no change,irontogold
Annie,MID,52.57,1.58,2.64,no change,irontogold
Aphelios,ADC,46.11,1.29,3.39,no change,irontogold
Ashe,ADC,50.45,1.75,9.58,no change,irontogold
Aurelion Sol,MID,49.51,0.19,0.55,no change,irontogold
Azir,MID,43.98,0.19,1.05,no change,irontogold
Bard,SUPPORT,50.15,0.45,3.03,no change,irontogold
Blitzcrank,SUPPORT,50.08,15.7,7.3,no change,irontogold
Brand,SUPPORT,51.86,10.64,6.12,no change,irontogold
Brand,MID,52.63,10.64,1.29,no change,irontogold
Braum,SUPPORT,50.23,0.49,2.71,no change,irontogold
Caitlyn,ADC,48.96,9.91,14,no change,irontogold
Camille,TOP,49.27,2.87,3.77,no change,irontogold
Cassiopeia,MID,48.75,1.1,1.63,no change,irontogold
Cassiopeia,TOP,49.37,1.1,0.29,no change,irontogold
Cho'Gath,TOP,52.43,2.93,4.64,no change,irontogold
Cho'Gath,MID,52.36,2.93,0.8,no change,irontogold
Corki,MID,51.98,0.31,1.36,no change,irontogold
Darius,TOP,49.9,37.64,7.76,no change,irontogold
Darius,JUNGLE,47.82,37.64,1.91,no change,irontogold
Diana,JUNGLE,54.18,13.42,8.7,nerf,irontogold
Diana,MID,53.99,13.42,6.12,nerf,irontogold
Dr. Mundo,JUNGLE,53.39,4.29,3.41,no change,irontogold
Dr. Mundo,TOP,53.94,4.29,1.75,no change,irontogold
Draven,ADC,48.61,3.63,3.55,no change,irontogold
Ekko,MID,50.97,3.74,3.76,no change,irontogold
Ekko,JUNGLE,50.18,3.74,4.11,no change,irontogold
Elise,JUNGLE,50.03,5.86,3.42,no change,irontogold
Evelynn,JUNGLE,49.16,5.79,3.81,no change,irontogold
Ezreal,ADC,47.16,3.94,17.05,no change,irontogold
Fiddlesticks,JUNGLE,50.83,1.85,3.14,no change,irontogold
Fiora,TOP,49.56,6.59,4.75,no change,irontogold
Fizz,MID,50.3,13.15,4.6,no change,irontogold
Galio,MID,52.49,2,3.42,no change,irontogold
Galio,SUPPORT,50.88,2,2.9,no change,irontogold
Gangplank,TOP,45.23,1.08,2.71,no change,irontogold
Gangplank,MID,45.71,1.08,0.57,no change,irontogold
Garen,TOP,53.02,7.94,9.17,nerf,irontogold
Garen,MID,55.19,7.94,1.18,nerf,irontogold
Gnar,TOP,49.43,6.29,5.92,no change,irontogold
Gragas,JUNGLE,47.54,0.37,1.77,nerf,irontogold
Gragas,TOP,47.7,0.37,0.56,nerf,irontogold
Gragas,SUPPORT,47.73,0.37,0.53,nerf,irontogold
Graves,JUNGLE,47.41,2.14,3.8,no change,irontogold
Gwen,TOP,43.99,22.08,7.71,no change,irontogold
Gwen,MID,43.82,22.08,3.02,no change,irontogold
Gwen,JUNGLE,43.25,22.08,1.94,no change,irontogold
Hecarim,JUNGLE,50.83,33.32,9.97,tweak,irontogold
Heimerdinger,MID,51.75,1.55,1.18,nerf,irontogold
Heimerdinger,TOP,49.95,1.55,0.93,nerf,irontogold
Heimerdinger,ADC,51.94,1.55,0.3,nerf,irontogold
Illaoi,TOP,49.42,6.82,2.76,no change,irontogold
Irelia,TOP,46.22,11.73,5.76,no change,irontogold
Irelia,MID,45.78,11.73,4.29,no change,irontogold
Ivern,JUNGLE,48.6,0.32,0.85,no change,irontogold
Janna,SUPPORT,49.99,0.21,3.09,no change,irontogold
Jarvan IV,JUNGLE,48.43,0.23,1.98,no change,irontogold
Jax,TOP,50,5.12,4.25,no change,irontogold
Jax,JUNGLE,48.92,5.12,2.89,no change,irontogold
Jayce,MID,50.12,0.67,0.84,no change,irontogold
Jayce,TOP,48.33,0.67,2.37,no change,irontogold
Jhin,ADC,50.93,6.92,14.87,no change,irontogold
Jinx,ADC,51.2,6.93,18.53,no change,irontogold
Kai'Sa,ADC,49.22,12.61,20.01,no change,irontogold
Kalista,TOP,44.64,0.51,0.29,no change,irontogold
Kalista,ADC,46.52,0.51,1.57,no change,irontogold
Karma,SUPPORT,47.21,0.46,4.24,no change,irontogold
Karthus,MID,51.03,0.86,0.19,no change,irontogold
Karthus,JUNGLE,49.21,0.86,1.27,no change,irontogold
Kassadin,MID,48.36,5.37,2.84,no change,irontogold
Katarina,MID,50.35,13.83,8.82,no change,irontogold
Kayle,TOP,50.13,0.41,2.27,no change,irontogold
Kayle,MID,50.11,0.41,0.35,no change,irontogold
Kayn,JUNGLE,48.97,8.89,9.86,buff,irontogold
Kennen,MID,52.82,0.27,0.34,no change,irontogold
Kennen,TOP,49.24,0.27,1.35,no change,irontogold
Kha'Zix,JUNGLE,48.41,7.55,6.99,no change,irontogold
Kindred,JUNGLE,46.49,0.56,2.45,buff,irontogold
Kled,MID,53.29,1.01,0.3,no change,irontogold
Kled,TOP,51.35,1.01,1.68,no change,irontogold
Kog'Maw,ADC,50.6,0.23,1.52,no change,irontogold
LeBlanc,MID,48.13,4.1,3.98,no change,irontogold
Lee Sin,JUNGLE,47.55,7.58,12.14,no change,irontogold
Leona,SUPPORT,51.43,24.78,11.52,no change,irontogold
Lillia,JUNGLE,45.15,1.09,2.55,no change,irontogold
Lissandra,MID,49.6,0.38,1.52,no change,irontogold
Lucian,MID,45.66,2.92,2.95,no change,irontogold
Lucian,ADC,46.75,2.92,7.16,no change,irontogold
Lulu,SUPPORT,49.09,8.87,10.54,buff,irontogold
Lux,SUPPORT,49.43,6.4,12.86,no change,irontogold
Lux,MID,50.88,6.4,4.95,no change,irontogold
Malphite,TOP,51.9,8.96,5.66,no change,irontogold
Malphite,MID,51.47,8.96,1.35,no change,irontogold
Malphite,SUPPORT,48.71,8.96,1.71,no change,irontogold
Malzahar,MID,52.8,4.75,3.59,no change,irontogold
Maokai,TOP,51.91,0.49,0.65,no change,irontogold
Maokai,SUPPORT,51.55,0.49,2.16,no change,irontogold
Master Yi,JUNGLE,50.92,22.24,9.95,no change,irontogold
Miss Fortune,ADC,50.61,2.18,11.34,no change,irontogold
Mordekaiser,TOP,51.32,10.48,7.95,no change,irontogold
Mordekaiser,MID,55.16,10.48,1.09,no change,irontogold
Mordekaiser,JUNGLE,52.41,10.48,1.59,no change,irontogold
Morgana,SUPPORT,50.82,45.03,11.36,nerf,irontogold
Morgana,JUNGLE,54.55,45.03,6.34,nerf,irontogold
Nami,SUPPORT,50.86,0.21,4.1,no change,irontogold
Nasus,TOP,52.57,7.29,6.91,no change,irontogold
Nautilus,SUPPORT,50.1,9.52,8.07,no change,irontogold
Neeko,MID,50.62,0.98,2.44,no change,irontogold
Neeko,SUPPORT,48.76,0.98,0.96,no change,irontogold
Nidalee,JUNGLE,44.26,0.8,3.17,no change,irontogold
Nocturne,JUNGLE,50.45,5.71,6.31,no change,irontogold
Olaf,JUNGLE,46.61,2.99,2.22,no change,irontogold
Olaf,TOP,44.81,2.99,0.3,no change,irontogold
Orianna,MID,46.17,0.52,3.55,no change,irontogold
Ornn,TOP,52.83,1.02,3.6,no change,irontogold
Pantheon,MID,50.34,5.7,2.95,no change,irontogold
Pantheon,TOP,49.55,5.7,0.96,no change,irontogold
Pantheon,SUPPORT,46.74,5.7,2.95,no change,irontogold
Poppy,JUNGLE,50.16,1,1.75,no change,irontogold
Poppy,TOP,49.1,1,1.4,no change,irontogold
Pyke,SUPPORT,47.85,11.99,7.51,no change,irontogold
Qiyana,MID,45.99,1.41,3.47,no change,irontogold
Quinn,MID,52.16,1.46,0.28,no change,irontogold
Quinn,TOP,49.54,1.46,1.65,no change,irontogold
Rakan,SUPPORT,49.13,0.24,3.51,no change,irontogold
Rammus,JUNGLE,51.04,17.47,8.23,no change,irontogold
Rek'Sai,JUNGLE,47.2,0.62,1.5,no change,irontogold
Rell,SUPPORT,49.87,4.78,2.94,no change,irontogold
Renekton,TOP,46.89,6.14,4.91,no change,irontogold
Renekton,MID,49.71,6.14,1.07,no change,irontogold
Rengar,TOP,48.28,1.45,0.76,no change,irontogold
Rengar,JUNGLE,45.02,1.45,2.44,no change,irontogold
Riven,TOP,48.82,1.48,4.45,no change,irontogold
Riven,MID,52.41,1.48,0.72,no change,irontogold
Rumble,MID,51.21,1.32,1.3,nerf,irontogold
Rumble,TOP,47.42,1.32,2.36,nerf,irontogold
Rumble,JUNGLE,48.08,1.32,0.81,nerf,irontogold
Ryze,MID,44.08,0.29,2.32,no change,irontogold
Ryze,TOP,44.32,0.29,0.78,no change,irontogold
Samira,ADC,50.43,28.2,12.52,no change,irontogold
Sejuani,JUNGLE,50.58,0.22,1.74,no change,irontogold
Senna,SUPPORT,49.5,14,12.57,no change,irontogold
Senna,ADC,50.11,14,2.85,no change,irontogold
Seraphine,SUPPORT,49.66,8.34,6.58,no change,irontogold
Sett,TOP,49.33,5.2,6.4,buff,irontogold
Sett,MID,52.18,5.2,1.17,buff,irontogold
Sett,SUPPORT,46.86,5.2,1.9,buff,irontogold
Shaco,JUNGLE,50.09,22.41,7.33,no change,irontogold
Shaco,SUPPORT,51.43,22.41,1.83,no change,irontogold
Shen,TOP,50.71,1.34,4.23,tweak,irontogold
Shen,SUPPORT,48.9,1.34,0.61,tweak,irontogold
Shyvana,JUNGLE,49.24,0.33,1.75,no change,irontogold
Shyvana,TOP,48.14,0.33,0.24,no change,irontogold
Singed,TOP,51.09,0.23,1.17,no change,irontogold
Sion,TOP,52.36,0.49,3.38,no change,irontogold
Sivir,ADC,51.62,2.54,5.76,no change,irontogold
Skarner,JUNGLE,52.38,0.37,1.19,no change,irontogold
Sona,SUPPORT,51.06,0.1,2.17,no change,irontogold
Soraka,SUPPORT,50.07,0.54,4.04,no change,irontogold
Swain,MID,54.32,6.7,0.82,no change,irontogold
Swain,SUPPORT,51.66,6.7,5.09,no change,irontogold
Sylas,MID,48.37,8.26,8.2,no change,irontogold
Sylas,TOP,47.59,8.26,4.38,no change,irontogold
Syndra,MID,46.73,0.77,2.13,no change,irontogold
Tahm Kench,TOP,47.86,0.36,0.94,no change,irontogold
Tahm Kench,ADC,50.26,0.36,0.35,no change,irontogold
Tahm Kench,SUPPORT,44.13,0.36,0.42,no change,irontogold
Taliyah,SUPPORT,48.86,0.09,0.08,no change,irontogold
Taliyah,JUNGLE,46.33,0.09,0.59,no change,irontogold
Taliyah,MID,45.01,0.09,0.1,no change,irontogold
Talon,MID,48.77,3.53,4.47,no change,irontogold
Taric,SUPPORT,51.54,0.14,1.11,buff,irontogold
Teemo,TOP,50.68,8.06,5.27,no change,irontogold
Thresh,SUPPORT,49.22,8.64,13.51,no change,irontogold
Tristana,ADC,50.67,16.86,15.24,no change,irontogold
Trundle,JUNGLE,50.1,0.23,1.22,buff,irontogold
Trundle,TOP,50.45,0.23,0.5,buff,irontogold
Tryndamere,MID,51.4,3.85,0.62,no change,irontogold
Tryndamere,TOP,48.06,3.85,3.38,no change,irontogold
Tryndamere,JUNGLE,47.65,3.85,0.43,no change,irontogold
Twisted Fate,MID,46.47,0.3,3.18,no change,irontogold
Twitch,ADC,49.96,2.23,4.58,no change,irontogold
Udyr,JUNGLE,50.16,14.95,5.8,no change,irontogold
Urgot,TOP,53.05,8.7,6.86,no change,irontogold
Varus,ADC,49.37,0.56,5.04,no change,irontogold
Vayne,ADC,50.59,12.84,11.92,no change,irontogold
Vayne,TOP,48.18,12.84,2.12,no change,irontogold
Veigar,MID,51,1.96,4.61,no change,irontogold
Veigar,SUPPORT,49.55,1.96,1.29,no change,irontogold
Vel'Koz,MID,51.45,1.04,2.07,no change,irontogold
Vel'Koz,SUPPORT,50.87,1.04,2.59,no change,irontogold
Vi,JUNGLE,51.59,0.6,3.47,no change,irontogold
Viego,JUNGLE,49.18,15.96,6.61,no change,irontogold
Viego,MID,50.86,15.96,2.25,no change,irontogold
Viego,TOP,48.96,15.96,1.61,no change,irontogold
Viktor,MID,50.86,0.65,3.33,no change,irontogold
Vladimir,MID,52.07,5.75,5.32,nerf,irontogold
Vladimir,TOP,51.13,5.75,2.16,nerf,irontogold
Volibear,JUNGLE,52.98,6.95,7.04,no change,irontogold
Volibear,TOP,50.68,6.95,4.56,no change,irontogold
Warwick,JUNGLE,51.23,3.16,6.45,no change,irontogold
Warwick,TOP,50.15,3.16,0.77,no change,irontogold
Wukong,TOP,52.05,2.2,4.26,no change,irontogold
Wukong,MID,53.64,2.2,0.61,no change,irontogold
Wukong,JUNGLE,50.56,2.2,0.74,no change,irontogold
Xayah,ADC,47.1,0.49,4.15,no change,irontogold
Xerath,MID,50.52,2.4,2,buff,irontogold
Xerath,SUPPORT,50.67,2.4,3.2,buff,irontogold
Xin Zhao,JUNGLE,50.98,2.16,5.77,no change,irontogold
Yasuo,MID,51.59,27.29,13.16,no change,irontogold
Yasuo,TOP,51.9,27.29,3.06,no change,irontogold
Yone,MID,51.12,25.42,10.68,no change,irontogold
Yone,TOP,50.57,25.42,2.79,no change,irontogold
Yorick,TOP,51.16,8.32,4.21,no change,irontogold
Yuumi,SUPPORT,49.1,6.51,7.01,no change,irontogold
Zac,JUNGLE,51.75,0.81,3.14,no change,irontogold
Zed,MID,49.11,42.21,11.08,no change,irontogold
Ziggs,MID,50.18,0.19,1.29,no change,irontogold
Ziggs,ADC,52.78,0.19,0.23,no change,irontogold
Ziggs,SUPPORT,49.2,0.19,0.28,no change,irontogold
Zilean,MID,51.6,0.53,0.37,no change,irontogold
Zilean,SUPPORT,51.67,0.53,2.44,no change,irontogold
Zoe,MID,45.04,1.29,2.3,no change,irontogold
Zyra,SUPPORT,51.28,1.87,3.97,no change,irontogold
Aatrox,TOP,48.04,4.05,4.91,no change,irontogold
Aatrox,MID,51.04,4.05,0.66,no change,irontogold
Ahri,MID,50.32,1.85,5.3,no change,irontogold
Akali,MID,48.51,16.04,9.62,no change,irontogold
Akali,TOP,47.86,16.04,3.85,no change,irontogold
Alistar,SUPPORT,50.99,3.33,6.94,no change,irontogold
Amumu,JUNGLE,53.13,1.07,3.66,no change,irontogold
Anivia,MID,51.67,3.79,2.63,no change,irontogold
Anivia,SUPPORT,47.77,3.79,0.43,no change,irontogold
Annie,MID,52.81,1.35,2.41,no change,irontogold
Annie,SUPPORT,49.4,1.35,0.34,no change,irontogold
Aphelios,ADC,46.11,0.96,2.56,no change,irontogold
Ashe,ADC,50.22,1.66,9.53,no change,irontogold
Aurelion Sol,MID,48.93,0.18,0.52,no change,irontogold
Azir,MID,45.21,0.17,0.96,no change,irontogold
Bard,SUPPORT,50.61,0.46,2.9,nerf,irontogold
Blitzcrank,SUPPORT,49.82,16.45,7.33,no change,irontogold
Brand,SUPPORT,52.09,9.71,5.9,no change,irontogold
Brand,MID,52.57,9.71,1.26,no change,irontogold
Braum,SUPPORT,50.65,0.43,2.43,no change,irontogold
Caitlyn,ADC,48.78,8.89,13.1,no change,irontogold
Camille,TOP,48.53,2.51,3.41,no change,irontogold
Cassiopeia,MID,49.29,0.96,1.5,no change,irontogold
Cassiopeia,TOP,50.65,0.96,0.27,no change,irontogold
Cho'Gath,TOP,51.95,2.52,4.19,no change,irontogold
Cho'Gath,MID,51.59,2.52,0.75,no change,irontogold
Corki,MID,53.51,0.3,1.21,no change,irontogold
Darius,TOP,49.5,36.71,7.84,nerf,irontogold
Diana,JUNGLE,51.5,26.26,10.5,no change,irontogold
Diana,MID,52.59,26.26,5.18,no change,irontogold
Dr. Mundo,TOP,52.22,3.36,1.66,no change,irontogold
Dr. Mundo,JUNGLE,51.45,3.36,2.71,no change,irontogold
Draven,ADC,48.98,3.3,3.35,no change,irontogold
Ekko,MID,51.56,3.58,3.76,no change,irontogold
Ekko,JUNGLE,50.31,3.58,4.24,no change,irontogold
Elise,JUNGLE,50.53,7.63,3.93,no change,irontogold
Evelynn,JUNGLE,49.23,5.58,3.94,no change,irontogold
Ezreal,ADC,46.5,3.85,17.26,no change,irontogold
Fiddlesticks,JUNGLE,52,1.96,3.49,no change,irontogold
Fiora,TOP,48.72,6.23,4.3,no change,irontogold
Fizz,MID,50.17,11.82,4.44,no change,irontogold
Galio,MID,52.73,2.16,3.56,tweak,irontogold
Galio,SUPPORT,50.04,2.16,2.99,tweak,irontogold
Gangplank,TOP,45.67,1.08,2.5,no change,irontogold
Gangplank,MID,46.93,1.08,0.52,no change,irontogold
Garen,TOP,51.63,7.63,8.53,no change,irontogold
Garen,MID,54.85,7.63,1.14,no change,irontogold
Gnar,TOP,49.27,5.45,5.19,no change,irontogold
Gragas,JUNGLE,47.91,0.34,1.61,no change,irontogold
Gragas,TOP,46.83,0.34,0.52,no change,irontogold
Gragas,SUPPORT,45.2,0.34,0.51,no change,irontogold
Graves,JUNGLE,48.13,2.14,3.91,no change,irontogold
Gwen,TOP,45.89,22.51,4.86,no change,irontogold
Gwen,MID,45.15,22.51,2.09,no change,irontogold
Gwen,JUNGLE,45.53,22.51,1.64,no change,irontogold
Hecarim,JUNGLE,46.43,16.82,5.26,no change,irontogold
Heimerdinger,MID,51.7,1.7,1.11,no change,irontogold
Heimerdinger,TOP,50.48,1.7,0.92,no change,irontogold
Heimerdinger,ADC,52.85,1.7,0.29,no change,irontogold
Illaoi,TOP,50.51,6.01,2.68,no change,irontogold
Irelia,TOP,46.26,11.35,5.76,no change,irontogold
Irelia,MID,45.99,11.35,4.26,no change,irontogold
Ivern,JUNGLE,48.91,0.27,0.88,no change,irontogold
Janna,SUPPORT,49.8,0.19,2.94,no change,irontogold
Jarvan IV,JUNGLE,48.86,0.2,1.93,no change,irontogold
Jax,TOP,49.86,3.94,4.55,no change,irontogold
Jax,JUNGLE,48.83,3.94,1.94,no change,irontogold
Jayce,MID,50.4,0.84,0.86,no change,irontogold
Jayce,TOP,48.05,0.84,2.41,no change,irontogold
Jhin,ADC,51.59,5.98,15.95,no change,irontogold
Jinx,ADC,51.33,8.1,18.42,nerf,irontogold
Kai'Sa,ADC,49.26,10.73,19.66,no change,irontogold
Kalista,ADC,47.11,0.49,1.53,no change,irontogold
Kalista,TOP,44.04,0.49,0.33,no change,irontogold
Karma,SUPPORT,47.22,0.48,4.3,no change,irontogold
Karthus,JUNGLE,49.72,0.77,1.3,no change,irontogold
Karthus,MID,49.59,0.77,0.2,no change,irontogold
Kassadin,MID,49.28,4.81,2.74,no change,irontogold
Katarina,MID,49.85,13.3,9.19,nerf,irontogold
Kayle,MID,52.49,0.39,0.34,buff,irontogold
Kayle,TOP,50.04,0.39,2.21,buff,irontogold
Kayn,JUNGLE,49.96,10.12,11.73,no change,irontogold
Kennen,MID,52.42,0.31,0.42,buff,irontogold
Kennen,TOP,49.05,0.31,1.73,buff,irontogold
Kha'Zix,JUNGLE,48.72,6.22,7.01,no change,irontogold
Kindred,JUNGLE,48.35,1.17,4.34,no change,irontogold
Kled,MID,54.59,1.03,0.34,no change,irontogold
Kled,TOP,51.15,1.03,1.77,no change,irontogold
Kog'Maw,ADC,50.22,0.69,2.91,no change,irontogold
LeBlanc,MID,48.09,4.5,3.92,no change,irontogold
Lee Sin,JUNGLE,48.01,12.22,14.41,no change,irontogold
Lee Sin,TOP,48.25,12.22,2.79,no change,irontogold
Leona,SUPPORT,51.39,26.37,11.94,no change,irontogold
Lillia,JUNGLE,44.78,0.83,2.07,no change,irontogold
Lissandra,MID,48.98,0.34,1.44,no change,irontogold
Lucian,ADC,46.82,2.74,6.8,no change,irontogold
Lucian,MID,45.62,2.74,2.77,no change,irontogold
Lulu,SUPPORT,49.74,12.93,12.14,no change,irontogold
Lux,SUPPORT,49.32,6.06,12.24,buff,irontogold
Lux,MID,51.27,6.06,4.72,buff,irontogold
Malphite,TOP,51.93,8.72,5.58,no change,irontogold
Malphite,MID,51.57,8.72,1.36,no change,irontogold
Malphite,SUPPORT,48.6,8.72,1.63,no change,irontogold
Malzahar,MID,52.91,4.35,3.39,no change,irontogold
Maokai,TOP,52.27,0.55,0.68,no change,irontogold
Maokai,SUPPORT,51.28,0.55,2.31,no change,irontogold
Master Yi,JUNGLE,51.01,21.33,9.85,no change,irontogold
Miss Fortune,ADC,51.02,2.16,12.24,no change,irontogold
Mordekaiser,TOP,50.56,10.26,7.69,no change,irontogold
Mordekaiser,MID,53.85,10.26,1.06,no change,irontogold
Mordekaiser,JUNGLE,52.08,10.26,1.01,no change,irontogold
Morgana,JUNGLE,53.99,53.32,7.42,no change,irontogold
Morgana,SUPPORT,50.65,53.32,9.75,no change,irontogold
Nami,SUPPORT,50.94,0.22,3.92,no change,irontogold
Nasus,TOP,52.31,6.96,6.46,no change,irontogold
Nautilus,SUPPORT,49.98,9.43,8.18,no change,irontogold
Neeko,MID,51.24,0.82,2.27,no change,irontogold
Neeko,SUPPORT,48.91,0.82,0.98,no change,irontogold
Nidalee,JUNGLE,44.77,0.89,3.64,no change,irontogold
Nocturne,JUNGLE,51.1,5.43,6.73,no change,irontogold
Olaf,JUNGLE,47.63,2.36,2.19,no change,irontogold
Olaf,TOP,45.58,2.36,0.31,no change,irontogold
Orianna,MID,47.73,0.46,3.14,no change,irontogold
Ornn,TOP,52.88,1.11,3.86,no change,irontogold
Pantheon,MID,51.11,5.88,3.12,no change,irontogold
Pantheon,TOP,48.89,5.88,0.92,no change,irontogold
Pantheon,SUPPORT,46.57,5.88,2.96,no change,irontogold
Poppy,JUNGLE,50.43,1.09,1.83,no change,irontogold
Poppy,TOP,48.91,1.09,1.4,no change,irontogold
Pyke,SUPPORT,48.05,11.63,7.65,no change,irontogold
Qiyana,MID,45.9,1.87,3.77,no change,irontogold
Quinn,MID,51.59,1.45,0.3,no change,irontogold
Quinn,TOP,49.71,1.45,1.67,no change,irontogold
Rakan,SUPPORT,49.65,0.31,3.33,no change,irontogold
Rammus,JUNGLE,50.4,12.67,4.65,no change,irontogold
Rek'Sai,JUNGLE,48.18,0.8,1.69,no change,irontogold
Rell,SUPPORT,49.53,4,2.59,no change,irontogold
Renekton,TOP,46.74,6.59,5.03,no change,irontogold
Renekton,MID,49.09,6.59,1.19,no change,irontogold
Rengar,JUNGLE,45.13,1.37,2.39,no change,irontogold
Rengar,TOP,46.8,1.37,0.77,no change,irontogold
Riven,TOP,49.26,1.35,4.31,no change,irontogold
Riven,MID,52.09,1.35,0.74,no change,irontogold
Rumble,MID,51.58,2.96,1.44,no change,irontogold
Rumble,JUNGLE,48.47,2.96,2.7,no change,irontogold
Rumble,TOP,46.52,2.96,2.28,no change,irontogold
Ryze,MID,45.11,0.31,2.25,no change,irontogold
Ryze,TOP,44.73,0.31,0.81,no change,irontogold
Samira,ADC,50.09,32.75,13.5,no change,irontogold
Sejuani,JUNGLE,50.14,0.16,1.74,no change,irontogold
Senna,SUPPORT,49.45,15.68,12.72,no change,irontogold
Senna,ADC,50.45,15.68,2.45,no change,irontogold
Seraphine,SUPPORT,48.93,6.21,5.6,no change,irontogold
Sett,TOP,51.51,7.37,10.28,no change,irontogold
Sett,MID,54.04,7.37,1.84,no change,irontogold
Sett,SUPPORT,46.97,7.37,2.08,no change,irontogold
Shaco,JUNGLE,50.81,22.64,7.65,no change,irontogold
Shaco,SUPPORT,52.27,22.64,1.91,no change,irontogold
Shen,TOP,52.22,3.65,6.84,no change,irontogold
Shen,SUPPORT,50.13,3.65,0.78,no change,irontogold
Shyvana,JUNGLE,49.46,0.33,1.68,no change,irontogold
Shyvana,TOP,48.83,0.33,0.24,no change,irontogold
Singed,TOP,51.85,0.23,1.17,no change,irontogold
Sion,TOP,52.35,0.5,3.09,no change,irontogold
Sivir,ADC,51.73,2.4,5.52,no change,irontogold
Skarner,JUNGLE,52.71,0.28,0.95,no change,irontogold
Sona,SUPPORT,51.2,0.13,2.11,no change,irontogold
Soraka,SUPPORT,50.4,0.54,3.89,no change,irontogold
Swain,MID,54.87,6.53,0.77,no change,irontogold
Swain,SUPPORT,51.55,6.53,4.83,no change,irontogold
Swain,ADC,53.71,6.53,0.82,no change,irontogold
Sylas,MID,48.84,10.41,8.95,no change,irontogold
Sylas,TOP,48.21,10.41,4.75,no change,irontogold
Syndra,MID,46.48,0.66,2.02,no change,irontogold
Tahm Kench,TOP,46.26,0.4,1.03,no change,irontogold
Tahm Kench,ADC,49.09,0.4,0.37,no change,irontogold
Tahm Kench,SUPPORT,45.11,0.4,0.45,no change,irontogold
Taliyah,JUNGLE,47.84,0.12,0.67,no change,irontogold
Taliyah,SUPPORT,48.7,0.13,0.09,no change,irontogold
Taliyah,MID,46.22,0.12,0.1,no change,irontogold
Talon,MID,49.32,4.25,4.94,nerf,irontogold
Taric,SUPPORT,52.02,0.14,1.23,no change,irontogold
Teemo,TOP,50.45,7.64,5.07,no change,irontogold
Thresh,SUPPORT,49.21,9.35,13.66,tweak,irontogold
Tristana,ADC,50.87,16.24,14.15,no change,irontogold
Trundle,JUNGLE,51.72,0.29,1.73,no change,irontogold
Trundle,TOP,52.42,0.29,0.69,no change,irontogold
Tryndamere,MID,52.27,3.83,0.65,no change,irontogold
Tryndamere,TOP,47.95,3.83,3.25,no change,irontogold
